year,year_id,countries,country_id,regions,region_id,western_emerging,west_emerge_id,capital,latitude,longitude,fdi_in_usa_million,globalization_100,gdp_per_capita_usd,interaction_gdp,fdi_by_usa_million,interaction_us_fdi,stock_market_capitalization_gdp,interaction_stock_mkt,government_effectiveness ,rule_of_law
1995,14,Finland,5,Europe,1,Western,1,Helsinki,60.1692,24.9402,2710,79,26271.59981,2075456.385,965,76235,32.8919,2598.4601,1.72,1.91
1996,15,Finland,5,Europe,1,Western,1,Helsinki,60.1692,24.9402,2950,80,25783.45049,2062676.039,1070,85600,46.4366,3714.928,1.72,1.91
1997,16,Finland,5,Europe,1,Western,1,Helsinki,60.1692,24.9402,3892,81,24691.87281,2000041.698,1311,106191,58.1538,4710.4578,1.87,1.95
1998,17,Finland,5,Europe,1,Western,1,Helsinki,60.1692,24.9402,3949,82,26009.26949,2132760.098,1628,133496,115.5133,9472.0906,2.02,2
1999,18,Finland,5,Europe,1,Western,1,Helsinki,60.1692,24.9402,4816,82,26177.34798,2146542.534,1379,113078,258.392,21188.144,2.07,1.99
2000,19,Finland,5,Europe,1,Western,1,Helsinki,60.1692,24.9402,8875,84,24285.46682,2039979.213,1342,112728,233.587,19621.308,2.12,1.98
2001,20,Finland,5,Europe,1,Western,1,Helsinki,60.1692,24.9402,7620,85,24946.18919,2120426.081,1686,143310,147.1599,12508.5915,2.14,1.96
2002,21,Finland,5,Europe,1,Western,1,Helsinki,60.1692,24.9402,6133,84,26869.6749,2257052.692,1722,144648,99.3516,8345.5344,2.16,1.94
2003,22,Finland,5,Europe,1,Western,1,Helsinki,60.1692,24.9402,5300,84,32855.13263,2759831.141,1677,140868,99.4266,8351.8344,2.26,2
2004,23,Finland,5,Europe,1,Western,1,Helsinki,60.1692,24.9402,5639,85,37702.84538,3204741.857,2208,187680,93.2266,7924.261,2.17,1.96
2005,24,Finland,5,Europe,1,Western,1,Helsinki,60.1692,24.9402,5938,84,39040.28888,3279384.266,1950,163800,96.4367,8100.6828,2.13,1.96
2006,25,Finland,5,Europe,1,Western,1,Helsinki,60.1692,24.9402,7129,85,41188.0937,3500987.965,2107,179095,110.265,9372.525,2.17,1.97
2007,26,Finland,5,Europe,1,Western,1,Helsinki,60.1692,24.9402,5308,87,48414.84509,4212091.523,2202,191574,129.265,11246.055,1.97,1.91
2008,27,Finland,5,Europe,1,Western,1,Helsinki,60.1692,24.9402,7613,87,53554.03892,4659201.386,2012,175044,98.8876,8603.2212,2.05,1.92
2009,28,Finland,5,Europe,1,Western,1,Helsinki,60.1692,24.9402,5415,86,47293.99283,4067283.383,1659,142674,47.1516,4055.0376,2.23,1.97
2010,29,Finland,5,Europe,1,Western,1,Helsinki,60.1692,24.9402,4943,86,46459.97325,3995557.7,1597,137342,41.2719,3549.3834,2.23,1.97
2011,30,Finland,5,Europe,1,Western,1,Helsinki,60.1692,24.9402,5213,86,51081.99767,4393051.8,2123,182578,49.012,4215.032,2.24,1.95
2012,31,Finland,5,Europe,1,Western,1,Helsinki,60.1692,24.9402,6087,87,47710.79022,4150838.749,2007,174609,57.2164,4977.8268,2.22,1.95
2013,32,Finland,5,Europe,1,Western,1,Helsinki,60.1692,24.9402,6852,86,49878.04324,4289511.719,1919,165034,57.2164,4920.6104,2.17,1.94
2014,33,Finland,5,Europe,1,Western,1,Helsinki,60.1692,24.9402,4284,87,50260.29986,4372646.088,2765,240555,57.2164,4977.8268,2,2.1
2015,34,Finland,5,Europe,1,Western,1,Helsinki,60.1692,24.9402,6471,87,42784.69836,3722268.757,1258,109446,57.2164,4977.8268,1.81,2.06
2016,35,Finland,5,Europe,1,Western,1,Helsinki,60.1692,24.9402,6118,87,43784.28396,3809232.705,2538,220806,57.2164,4977.8268,1.83,2.02
2017,36,Finland,5,Europe,1,Western,1,Helsinki,60.1692,24.9402,6928,88,46336.66325,4077626.366,2513,221144,57.2164,5035.0432,1.94,2.03
2018,37,Finland,5,Europe,1,Western,1,Helsinki,60.1692,24.9402,14464,88,50030.87731,4402717.203,3268,287584,57.2164,5035.0432,1.98,2.05
2019,38,Finland,5,Europe,1,Western,1,Helsinki,60.1692,24.9402,14826,88,48782.78848,4292885.386,3745,329560,57.2164,5035.0432,1.93,2.02
1982,1,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,5708,73,10496.92987,766275.8805,7391,539543,5.068743151,370.01825,1.25,1.48
1983,2,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,5726,75,9993.422074,749506.6556,6613,495975,6.812248535,510.9186401,1.25,1.48
1984,3,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,6591,75,9419.697648,706477.3236,6434,482550,7.736850372,580.2637779,1.25,1.48
1985,4,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,6670,76,9763.32861,742012.9744,7747,588772,14.29950044,1086.762033,1.25,1.48
1986,5,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,7709,74,13540.24708,1001978.284,9323,689902,19.90241152,1472.778452,1.25,1.48
1987,6,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,10137,73,16302.4414,1190078.222,12335,900455,16.65413142,1215.751594,1.25,1.48
1988,7,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,13233,73,17679.997,1290639.781,13576,991048,21.87694036,1597.016646,1.25,1.48
1989,8,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,15365,74,17694.30535,1309378.596,16443,1216782,32.9840584,2440.820322,1.25,1.48
1990,9,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,18650,74,21793.84265,1612744.356,19164,1418136,24.55816859,1817.304476,1.25,1.48
1991,10,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,25078,77,21675.06425,1668979.947,21569,1660813,28.22028198,2172.961712,1.25,1.48
1992,11,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,23918,78,23813.71184,1857469.524,25157,1962246,23.35839884,1821.95511,1.25,1.48
1993,12,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,30304,79,22380.10396,1768028.213,24312,1920648,34.47117993,2723.223214,1.25,1.48
1994,13,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,32950,79,23496.52332,1856225.342,27322,2158438,32.46243756,2564.532567,1.25,1.48
1995,14,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,36167,79,26890.21988,2124327.371,33358,2635282,31.22510757,2466.783498,1.25,1.48
1996,15,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,43253,78,26871.82902,2096002.664,35200,2745600,36.4903401,2846.246528,1.25,1.48
1997,16,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,50141,80,24228.94235,1938315.388,36630,2930400,46.41831859,3713.465487,1.38,1.44
1998,17,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,59925,81,24974.2722,2022916.048,42328,3428568,65.54596313,5309.223014,1.51,1.4
1999,18,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,89945,81,24673.19897,1998529.117,43120,3492720,100.6903324,8155.916924,1.61,1.43
2000,19,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,125740,83,22364.02939,1856214.439,42628,3538124,106.1945491,8814.147575,1.71,1.46
2001,20,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,154984,83,22433.55571,1861985.124,40125,3330375,85.33909131,7083.144579,1.66,1.35
2002,21,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,133914,83,24177.33517,2006718.819,43348,3597884,64.7141602,5371.275297,1.6,1.24
2003,22,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,136434,83,29568.38595,2454176.034,51229,4252007,73.67234316,6114.804482,1.71,1.37
2004,23,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,137927,84,33741.26515,2834266.273,63359,5322156,73.69089994,6190.035595,1.78,1.44
2005,24,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,114260,84,34760.18777,2919855.773,60526,5084184,80.07341687,6726.167017,1.67,1.42
2006,25,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,147799,84,36443.62344,3061264.369,63008,5292672,104.72951,8797.27884,1.63,1.47
2007,26,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,141487,86,41508.43399,3569725.323,74179,6379394,103.1283888,8869.041437,1.47,1.47
2008,27,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,141922,86,45334.11444,3898733.842,84409,7259174,50.4528338,4338.943707,1.58,1.51
2009,28,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,158924,85,41575.41875,3533910.594,90879,7724715,72.34291202,6149.147522,1.48,1.45
2010,29,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,189763,86,40638.334,3494896.724,78320,6735520,72.33438594,6220.757191,1.43,1.52
2011,30,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,197785,86,43790.73205,3766002.956,76283,6560338,54.3074199,4670.438111,1.36,1.45
2012,31,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,214712,87,40874.70351,3556099.205,75185,6541095,67.37356416,5861.500082,1.34,1.45
2013,32,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,197338,87,42592.93409,3705585.266,78667,6844029,81.85775829,7121.624971,1.48,1.43
2014,33,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,202682,88,43011.2631,3784991.153,77738,6840944,73.13375081,6435.770071,1.4,1.47
2015,34,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,233547,87,36638.18493,3187522.089,81274,7070838,85.64968201,7451.522335,1.44,1.41
2016,35,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,255595,88,37037.37419,3259288.929,72926,6417488,87.36532065,7688.148217,1.41,1.41
2017,36,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,266570,87,38812.16103,3376658.01,78632,6840984,105.9404457,9216.818776,1.35,1.44
2018,37,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,268169,88,41631.09074,3663535.985,68035,5987080,84.86605773,7468.21308,1.48,1.44
2019,38,France,6,Europe,1,Western,1,Paris,48.8534,2.3488,282226,88,40493.92857,3563465.714,83826,7376688,84.86605773,7468.21308,1.38,1.41
1982,1,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,9850,72,9913.737642,713789.1102,15463,1113336,8.879110481,639.2959546,1.72,1.61
1983,2,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,10845,72,9864.34494,710232.8357,15451,1112472,10.75271904,774.1957709,1.72,1.61
1984,3,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,12330,72,9313.169412,670548.1977,15055,1083960,10.80774621,778.1577271,1.72,1.61
1985,4,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,14816,73,9429.569217,688358.5528,17176,1253848,24.33793027,1776.66891,1.72,1.61
1986,5,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,17250,73,13461.831,982713.663,21476,1567748,24.62842926,1797.875336,1.72,1.61
1987,6,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,21905,73,16677.51079,1217458.288,25128,1834344,16.82849338,1228.480017,1.72,1.61
1988,7,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,25250,72,17931.28232,1291052.327,22784,1640448,17.90330371,1289.037867,1.72,1.61
1989,8,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,28386,71,17764.37645,1261270.728,23673,1680783,26.10321373,1853.328175,1.72,1.61
1990,9,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,28232,74,22303.96133,1650493.138,27609,2043066,20.05511963,1484.078853,1.72,1.61
1991,10,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,29335,76,23357.75773,1775189.587,32411,2463236,19.82991264,1507.073361,1.72,1.61
1992,11,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,29419,77,26438.23039,2035743.74,33003,2541231,15.42017566,1187.353526,1.72,1.61
1993,12,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,34987,77,25522.62957,1965242.477,36811,2834447,21.32434495,1641.974561,1.72,1.61
1994,13,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,39630,77,27076.60675,2084898.72,38878,2993606,22.63832924,1743.151351,1.72,1.61
1995,14,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,46017,77,31658.34938,2437692.902,44242,3406634,22.32869692,1719.309663,1.72,1.61
1996,15,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,61096,78,30485.86655,2377897.591,41281,3219918,26.62067257,2076.41246,1.72,1.61
1997,16,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,68838,80,26964.04947,2157123.958,40726,3258080,37.30726136,2984.580909,1.8,1.64
1998,17,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,93289,80,27289.05936,2183124.749,47685,3814800,48.87257832,3909.806266,1.88,1.66
1999,18,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,112126,81,26725.91522,2164799.133,53399,4325319,65.2704531,5286.906701,1.88,1.65
2000,19,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,122412,84,23635.92922,1985418.054,55508,4662672,65.37046483,5491.119046,1.89,1.64
2001,20,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,162314,84,23607.88286,1983062.16,63396,5325264,55.12806235,4630.757237,1.8,1.65
2002,21,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,138301,83,25077.72908,2081451.514,61073,5069059,33.1627931,2752.511827,1.72,1.67
2003,22,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,160691,84,30243.57653,2540460.429,72262,6070008,43.22798956,3631.151123,1.42,1.67
2004,23,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,164921,85,34044.05363,2893744.559,79467,6754695,42.52178202,3614.351472,1.49,1.64
2005,24,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,177176,86,34507.36881,2967633.718,100473,8640678,42.24243143,3632.849103,1.51,1.66
2006,25,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,205969,86,36323.44774,3123816.506,93620,8051320,54.7293486,4706.72398,1.65,1.78
2007,26,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,187815,88,41587.2129,3659674.735,100601,8852888,61.5333771,5414.937185,1.64,1.77
2008,27,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,173843,87,45427.15168,3952162.196,107833,9381471,29.77403066,2590.340667,1.52,1.75
2009,28,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,183966,87,41485.90165,3609273.444,110149,9582963,38.03516137,3309.059039,1.58,1.66
2010,29,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,203077,87,41531.9342,3613278.275,103319,8988753,42.09570081,3662.32597,1.57,1.63
2011,30,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,213601,87,46644.77603,4058095.515,119648,10409376,31.63383823,2752.143926,1.55,1.62
2012,31,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,197438,87,43858.36306,3815677.586,121072,10533264,42.1369283,3665.912762,1.59,1.66
2013,32,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,213256,87,46285.76407,4026861.474,111724,9719988,51.86818456,4512.532057,1.54,1.65
2014,33,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,251009,88,47959.99327,4220479.408,114421,10069048,44.76248199,3939.098415,1.73,1.86
2015,34,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,281295,88,41086.72967,3615632.211,120519,10605672,51.12276494,4498.803315,1.74,1.79
2016,35,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,277209,88,42107.51727,3705461.52,129985,11438680,49.48932931,4355.060979,1.73,1.62
2017,36,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,298754,89,44552.81937,3965200.924,132595,11800955,61.42999638,5467.269678,1.72,1.61
2018,37,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,328124,89,47810.50767,4255135.183,137148,12206172,44.28041701,3940.957114,1.62,1.63
2019,38,Germany,7,Europe,1,Western,1,Berlin,52.5244,13.4105,372879,89,46445.2491,4133627.17,148259,13195051,54.34102013,4836.350792,1.59,1.62
1982,1,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,544,72,6168.016444,444097.184,2031,146232,40.0017,2880.1224,1.67,1.5
1983,2,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,544,73,5922.325841,432329.7864,2517,183741,40.0017,2920.1241,1.67,1.5
1984,3,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,544,73,5698.844161,416015.6238,2964,216372,40.0017,2920.1241,1.67,1.5
1985,4,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,544,74,6018.935108,445401.198,3762,278388,40.0017,2960.1258,1.67,1.5
1986,5,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,544,74,8121.886183,601019.5775,4412,326488,40.0017,2960.1258,1.67,1.5
1987,6,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,544,74,9593.388228,709910.7289,5530,409220,40.0017,2960.1258,1.67,1.5
1988,7,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,725,73,10728.70364,783195.3657,6063,442599,40.0017,2920.1241,1.67,1.5
1989,8,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,1416,72,11189.20075,805622.454,4665,335880,40.0017,2880.1224,1.67,1.5
1990,9,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,1340,72,14048.10628,1011463.652,5894,424368,40.0017,2880.1224,1.67,1.5
1991,10,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,1863,74,14104.07843,1043701.804,6471,478854,40.0017,2960.1258,1.67,1.5
1992,11,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,1818,75,15733.20383,1179990.287,7607,570525,40.0017,3000.1275,1.67,1.5
1993,12,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,4771,76,14674.61441,1115270.695,9019,685444,40.0017,3040.1292,1.67,1.5
1994,13,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,2974,77,15921.97478,1225992.058,7239,557403,40.0017,3080.1309,1.67,1.5
1995,14,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,4749,78,19181.40062,1496149.248,7996,623688,40.0017,3120.1326,1.67,1.5
1996,15,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,6437,80,20860.59696,1668847.757,10133,810640,40.0017,3200.136,1.67,1.5
1997,16,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,10394,81,22542.81071,1825967.668,11339,918459,59.04236175,4782.431302,1.74,1.57
1998,17,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,12198,82,24263.24489,1989586.081,21825,1789650,77.34777156,6342.517268,1.8,1.63
1999,18,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,14958,82,26284.34209,2155316.051,25157,2062874,69.68459902,5714.13712,1.74,1.6
2000,19,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,25523,83,26241.36461,2178033.263,35903,2979949,82.0030286,6806.251374,1.67,1.57
2001,20,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,25632,84,28227.72746,2371129.107,39541,3321444,68.99497408,5795.577823,1.65,1.6
2002,21,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,27302,83,32541.09855,2700911.18,51598,4282634,46.84451632,3888.094855,1.63,1.63
2003,22,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,23346,83,41106.92515,3411874.787,60604,5030132,51.78229341,4297.930353,1.56,1.52
2004,23,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,16446,84,47631.01069,4001004.898,72907,6124188,58.84614551,4943.076223,1.54,1.53
2005,24,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,17465,84,50878.22367,4273770.788,55173,4634532,53.90346336,4527.890922,1.74,1.6
2006,25,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,25517,84,54306.42932,4561740.063,86372,7255248,70.34947026,5909.355502,1.54,1.72
2007,26,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,26089,85,61359.74123,5215578.005,117708,10005180,53.31444754,4531.728041,1.56,1.75
2008,27,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,21270,84,61262.10046,5146016.439,150131,12611004,17.9937859,1511.478016,1.5,1.72
2009,28,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,21044,85,52105.15248,4428937.961,129829,11035465,25.93604103,2204.563488,1.34,1.75
2010,29,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,24097,86,48715.17691,4189505.214,158851,13661186,27.17472322,2337.026197,1.35,1.77
2011,30,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,22448,86,51848.9097,4459006.234,184804,15893144,45.6445412,3925.430543,1.46,1.76
2012,31,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,17801,86,48917.89761,4206939.194,212411,18267346,48.43973768,4165.81744,1.55,1.73
2013,32,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,18981,86,51590.18859,4436756.219,220670,18977620,71.31724481,6133.283054,1.49,1.73
2014,33,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,26431,86,55492.98256,4772396.5,273247,23499242,55.50539093,4773.46362,1.6,1.78
2015,34,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,55861,86,61995.4228,5331606.361,337831,29053466,43.91387049,3776.592862,1.53,1.77
2016,35,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,102251,86,63197.0824,5434949.086,399885,34390110,39.87331016,3429.104674,1.33,1.52
2017,36,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,157846,86,69822.34708,6004721.849,457301,39327886,43.66107687,3754.852611,1.29,1.43
2018,37,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,265004,86,78621.22793,6761425.602,410636,35314696,28.78540643,2475.544953,1.42,1.46
2019,38,Ireland,8,Europe,1,Western,1,Dublin,53.3331,-6.2489,225517,86,78660.95646,6764842.256,354940,30524840,28.78540643,2475.544953,1.28,1.39
1982,1,Italy,9,Europe,1,Western,1,Roma (Rome),41.8947,12.4811,1120,65,7556.523437,491174.0234,4316,280540,18.3684,1193.946,0.84,1.06
1983,2,Italy,9,Europe,1,Western,1,Roma (Rome),41.8947,12.4811,1238,65,7832.575387,509117.4002,4535,294775,18.3684,1193.946,0.84,1.06
1984,3,Italy,9,Europe,1,Western,1,Roma (Rome),41.8947,12.4811,1438,66,7739.715284,510821.2087,4745,313170,18.3684,1212.3144,0.84,1.06
1985,4,Italy,9,Europe,1,Western,1,Roma (Rome),41.8947,12.4811,1237,67,7990.686566,535375.9999,6137,411179,18.3684,1230.6828,0.84,1.06
1986,5,Italy,9,Europe,1,Western,1,Roma (Rome),41.8947,12.4811,1323,66,11315.01518,746791.0019,7745,511170,18.3684,1212.3144,0.84,1.06
1987,6,Italy,9,Europe,1,Western,1,Roma (Rome),41.8947,12.4811,1310,66,14234.72864,939492.0902,9726,641916,18.3684,1212.3144,0.84,1.06
1988,7,Italy,9,Europe,1,Western,1,Roma (Rome),41.8947,12.4811,752,65,15744.66126,1023402.982,10046,652990,18.3684,1193.946,0.84,1.06
1989,8,Italy,9,Europe,1,Western,1,Roma (Rome),41.8947,12.4811,1436,67,16386.66221,1097906.368,11221,751807,18.3684,1230.6828,0.84,1.06
1990,9,Italy,9,Europe,1,Western,1,Roma (Rome),41.8947,12.4811,1524,68,20825.78422,1416153.327,14063,956284,18.3684,1249.0512,0.84,1.06
1991,10,Italy,9,Europe,1,Western,1,Roma (Rome),41.8947,12.4811,3227,69,21956.52977,1515000.554,15085,1040865,18.3684,1267.4196,0.84,1.06
1992,11,Italy,9,Europe,1,Western,1,Roma (Rome),41.8947,12.4811,1821,70,23243.47453,1627043.217,13015,911050,18.3684,1285.788,0.84,1.06
1993,12,Italy,9,Europe,1,Western,1,Roma (Rome),41.8947,12.4811,2299,72,18738.7639,1349191.001,12748,917856,18.3684,1322.5248,0.84,1.06
1994,13,Italy,9,Europe,1,Western,1,Roma (Rome),41.8947,12.4811,2904,72,19337.6309,1392309.425,14808,1066176,18.3684,1322.5248,0.84,1.06
1995,14,Italy,9,Europe,1,Western,1,Roma (Rome),41.8947,12.4811,3062,72,20664.55227,1487847.763,17096,1230912,18.3684,1322.5248,0.84,1.06
